# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 257         4.603       52.506      8.50        Wijk aan Zee
# TG        : Etmaalgemiddelde temperatuur (in 0.1 graden Celsius) / Daily mean temperature in (0.1 degrees Celsius)
# TN        : Minimum temperatuur (in 0.1 graden Celsius) / Minimum temperature (in 0.1 degrees Celsius)
# TX        : Maximum temperatuur (in 0.1 graden Celsius) / Maximum temperature (in 0.1 degrees Celsius)
# NG        : Etmaalgemiddelde bewolking (bedekkingsgraad van de bovenlucht in achtsten; 9=bovenlucht onzichtbaar) / Mean daily cloud cover (in octants; 9=sky invisible)
# STN,YYYYMMDD,   TG,   TN,   TX,   NG
  257,20190326,   77,   61,  101,     
  257,20190327,   85,   62,  113,     
  257,20190328,   81,   54,   93,     
  257,20190329,   78,    9,  130,     
  257,20190330,   83,   29,  135,     
  257,20190331,   78,   30,  115,     
  257,20190401,   75,    8,  137,     
  257,20190402,   97,   67,  152,     
  257,20190403,   67,   41,  109,     
  257,20190404,   69,   29,  108,     
  257,20190405,   76,   13,  125,     
  257,20190406,   96,   74,  134,     
  257,20190407,  145,   88,  214,     
  257,20190408,  133,   75,  208,     
  257,20190409,   85,   46,  138,     
  257,20190410,   56,   21,  105,     
  257,20190411,   56,    4,  103,     
  257,20190412,   50,   16,   95,     
  257,20190413,   33,    2,   79,     
  257,20190414,   53,    2,  104,     
  257,20190415,  101,    3,  172,     
  257,20190416,  112,   59,  162,     
  257,20190417,  128,   75,  179,     
  257,20190418,  151,   95,  226,     
  257,20190419,  158,   93,  235,     
  257,20190420,  163,  101,  238,     
  257,20190421,  148,   75,  222,     
  257,20190422,  170,   82,  250,     
  257,20190423,  156,  104,  216,     
  257,20190424,  171,  108,  245,     
  257,20190425,  127,   96,  178,     
  257,20190426,  117,   92,  144,     
  257,20190427,  100,   69,  122,     
  257,20190428,   93,   64,  117,     
  257,20190429,   97,   28,  134,     
  257,20190430,   98,   82,  116,     
  257,20190501,   88,   76,  108,     
  257,20190502,  103,   88,  129,     
  257,20190503,   81,   56,  106,     
  257,20190504,   69,   36,  101,     
  257,20190505,   79,   36,  110,     
  257,20190506,   85,   65,  122,     
  257,20190507,   91,   44,  133,     
  257,20190508,  107,   93,  129,     
  257,20190509,  113,   86,  143,     
  257,20190510,   94,   58,  123,     
  257,20190511,   92,   50,  138,     
  257,20190512,   92,   47,  126,     
  257,20190513,   82,   -3,  129,     
  257,20190514,  102,   18,  159,     
  257,20190515,  119,   56,  173,     
  257,20190516,  122,   59,  181,     
  257,20190517,  128,  104,  156,     
  257,20190518,  116,   47,  153,     
  257,20190519,  118,  105,  136,     
  257,20190520,  115,  107,  127,     
  257,20190521,  111,  103,  118,     
  257,20190522,  119,   64,  153,     
  257,20190523,  130,   60,  168,     
  257,20190524,  125,   51,  161,     
  257,20190525,  127,   76,  162,     
  257,20190526,  143,  121,  162,     
  257,20190527,  134,  111,  160,     
  257,20190528,  109,   37,  162,     
  257,20190529,  122,    9,  178,     
  257,20190530,  151,  126,  175,     
  257,20190531,  157,  143,  181,     
  257,20190601,  167,  140,  201,     
  257,20190602,  223,  168,  300,     
  257,20190603,  155,  136,  182,     
  257,20190604,  176,  108,  227,     
  257,20190605,  148,  109,  170,     
  257,20190606,  131,   67,  167,     
  257,20190607,  155,   89,  229,     
  257,20190608,  140,  119,  158,     
  257,20190609,  149,  133,  176,     
  257,20190610,  164,  131,  215,     
  257,20190611,  134,   71,  165,     
  257,20190612,  128,   70,  171,     
  257,20190613,  137,  106,  172,     
  257,20190614,  152,  117,  207,     
  257,20190615,  149,  122,  181,     
  257,20190616,  167,  126,  200,     
  257,20190617,  177,  123,  228,     
  257,20190618,  172,   98,  215,     
  257,20190619,  174,  146,  216,     
  257,20190620,  159,  143,  181,     
  257,20190621,  152,   77,  183,     
  257,20190622,  161,   61,  212,     
  257,20190623,  221,  139,  281,     
  257,20190624,  251,  200,  312,     
  257,20190625,  243,  176,  327,     
  257,20190626,  169,  144,  189,     
  257,20190627,  154,  115,  195,     
  257,20190628,  174,  138,  225,     
  257,20190629,  248,  140,  325,     
  257,20190630,  199,  172,  263,     
  257,20190701,  178,  165,  202,     
  257,20190702,  161,  130,  187,     
  257,20190703,  149,   87,  189,     
  257,20190704,  153,   57,  186,     
  257,20190705,  172,  114,  203,     
  257,20190706,  162,  136,  194,     
  257,20190707,  151,  136,  174,     
  257,20190708,  144,  120,  170,     
  257,20190709,  147,   94,  178,     
  257,20190710,  157,  121,  172,     
  257,20190711,  178,  135,  206,     
  257,20190712,  171,  159,  197,     
  257,20190713,  163,  150,  189,     
  257,20190714,  149,  132,  186,     
  257,20190715,  149,  128,  178,     
  257,20190716,  148,   87,  185,     
  257,20190717,  166,   74,  222,     
  257,20190718,  184,  164,  207,     
  257,20190719,  180,  119,  222,     
  257,20190720,  193,  173,  223,     
  257,20190721,  188,  170,  211,     
  257,20190722,  197,  171,  223,     
  257,20190723,  229,  154,  293,     
  257,20190724,  244,  160,  365,     
  257,20190725,  283,  159,  367,     
  257,20190726,  251,  175,  365,     
  257,20190727,  210,  167,  288,     
  257,20190728,  191,  179,  224,     
  257,20190729,  191,  134,  229,     
  257,20190730,  218,  162,  287,     
  257,20190731,  185,  162,  201,     
  257,20190801,  185,  162,  205,     
  257,20190802,  188,  162,  221,     
  257,20190803,  173,  112,  204,     
  257,20190804,  187,  118,  231,     
  257,20190805,  199,  182,  223,     
  257,20190806,  196,  185,  215,     
  257,20190807,  196,  181,  217,     
  257,20190808,  183,  112,  215,     
  257,20190809,  197,  144,  240,     
  257,20190810,  200,  178,  216,     
  257,20190811,  188,  173,  204,     
  257,20190812,  164,  134,  186,     
  257,20190813,  160,  117,  189,     
  257,20190814,  163,  135,  202,     
  257,20190815,  180,  158,  204,     
  257,20190816,  185,  158,  211,     
  257,20190817,  187,  163,  214,     
  257,20190818,  178,  159,  198,     
  257,20190819,  178,  141,  202,     
  257,20190820,  175,  160,  198,     
  257,20190821,  156,  102,  209,     
  257,20190822,  180,  113,  211,     
  257,20190823,  187,  140,  227,     
  257,20190824,  213,  149,  289,     
  257,20190825,  225,  154,  307,     
  257,20190826,  235,  160,  302,     
  257,20190827,  237,  182,  298,     
  257,20190828,  212,  192,  241,     
  257,20190829,  187,  144,  218,     
  257,20190830,  176,  133,  211,     
  257,20190831,  209,  157,  282,     
  257,20190901,  167,  121,  200,     
  257,20190902,  174,  152,  192,     
  257,20190903,  181,  162,  202,     
  257,20190904,  167,  158,  188,     
  257,20190905,  148,  128,  167,     
  257,20190906,  160,  124,  181,     
  257,20190907,  150,  120,  178,     
  257,20190908,  135,  108,  171,     
  257,20190909,  133,   88,  178,     
  257,20190910,  149,   84,  186,     
  257,20190911,  167,  137,  186,     
  257,20190912,  183,  136,  207,     
  257,20190913,  161,  100,  190,     
  257,20190914,  136,   81,  195,     
  257,20190915,  170,  136,  199,     
  257,20190916,  138,  117,  164,     
  257,20190917,  147,  133,  166,     
  257,20190918,  136,  106,  169,     
  257,20190919,  126,   78,  168,     
  257,20190920,  137,   83,  186,     
  257,20190921,  162,   93,  229,     
  257,20190922,  189,  126,  267,     
  257,20190923,  167,  149,  186,     
  257,20190924,  157,  147,  182,     
  257,20190925,  160,  145,  176,     
  257,20190926,  169,  155,  186,     
  257,20190927,  160,  130,  180,     
  257,20190928,  168,  155,  184,     
  257,20190929,  155,  132,  177,     
  257,20190930,  151,  126,  174,     
  257,20191001,  145,   98,  177,     
  257,20191002,  122,   94,  140,     
  257,20191003,  130,  109,  151,     
  257,20191004,  101,   64,  153,     
  257,20191005,   96,   42,  136,     
  257,20191006,   93,   86,  102,     
  257,20191007,   99,   63,  127,     
  257,20191008,  148,  127,  161,     
  257,20191009,  125,   92,  142,     
  257,20191010,  141,  115,  157,     
  257,20191011,  149,  129,  162,     
  257,20191012,  124,  112,  143,     
  257,20191013,  156,  113,  206,     
  257,20191014,  143,  119,  179,     
  257,20191015,  152,  132,  181,     
  257,20191016,  135,  115,  151,     
  257,20191017,  133,  119,  163,     
  257,20191018,  128,  106,  146,     
  257,20191019,  123,  104,  146,     
  257,20191020,  117,   93,  144,     
  257,20191021,  120,  109,  135,     
  257,20191022,  113,   62,  139,     
  257,20191023,  109,   54,  140,     
  257,20191024,  151,  121,  195,     
  257,20191025,  145,  122,  162,     
  257,20191026,  154,  102,  178,     
  257,20191027,  112,  102,  124,     
  257,20191028,   97,   45,  134,     
  257,20191029,   68,   14,  122,     
  257,20191030,   51,   10,  104,     
  257,20191031,   46,   11,   97,     
  257,20191101,   83,   31,  139,     
  257,20191102,  129,  109,  148,     
  257,20191103,  104,   69,  120,     
  257,20191104,  106,   91,  124,     
  257,20191105,  101,   82,  118,     
  257,20191106,   77,   23,  108,     
  257,20191107,   80,   58,  107,     
  257,20191108,   71,   44,  102,     
  257,20191109,   87,   59,  108,     
  257,20191110,   57,   17,   91,     
  257,20191111,   67,   41,   96,     
  257,20191112,   61,   42,   89,     
  257,20191113,   79,   52,  102,     
  257,20191114,   59,   38,   77,     
  257,20191115,   45,   31,   52,     
  257,20191116,   61,   31,   78,     
  257,20191117,   52,   21,   86,     
  257,20191118,   72,   45,   92,     
  257,20191119,   59,    4,   90,     
  257,20191120,   23,  -19,   73,     
  257,20191121,   28,   13,   44,     
  257,20191122,   68,   35,  103,     
  257,20191123,   56,   42,   72,     
  257,20191124,   67,   34,  100,     
  257,20191125,   81,   51,  101,     
  257,20191126,  101,   82,  117,     
  257,20191127,  104,   97,  113,     
  257,20191128,   94,   78,  107,     
  257,20191129,   71,   18,   89,     
  257,20191130,   28,  -12,   81,     
  257,20191201,   12,  -14,   55,     
  257,20191202,   80,    7,   95,     
  257,20191203,   78,   61,   92,     
  257,20191204,   50,   -1,   81,     
  257,20191205,   56,   -9,   78,     
  257,20191206,   84,   70,   99,     
  257,20191207,   97,   90,  100,     
  257,20191208,   97,   80,  111,     
  257,20191209,   76,   61,   92,     
  257,20191210,   69,   34,   88,     
  257,20191211,   73,   52,   90,     
  257,20191212,   56,   41,   72,     
  257,20191213,   59,   39,   86,     
  257,20191214,   73,   53,   87,     
  257,20191215,   80,   59,   93,     
  257,20191216,   76,   60,   91,     
  257,20191217,   90,   67,  125,     
  257,20191218,   76,   67,   91,     
  257,20191219,  113,   75,  133,     
  257,20191220,  106,   83,  125,     
  257,20191221,   76,   64,   85,     
  257,20191222,   81,   67,   93,     
  257,20191223,   85,   74,   93,     
  257,20191224,   82,   64,   95,     
  257,20191225,   78,   67,   90,     
  257,20191226,   64,   53,   73,     
  257,20191227,   36,    5,   67,     
  257,20191228,   17,   -7,   39,     
  257,20191229,   39,    9,   65,     
  257,20191230,   70,   55,   88,     
  257,20191231,   50,   -5,   86,     
  257,20200101,   21,    3,   38,     
  257,20200102,   49,   22,   86,     
  257,20200103,   80,   65,   91,     
  257,20200104,   76,   70,   84,     
  257,20200105,   76,   72,   83,     
  257,20200106,   69,   58,   82,     
  257,20200107,   81,   67,   98,     
  257,20200108,   92,   82,  102,     
  257,20200109,  112,   85,  127,     
  257,20200110,   70,   15,   94,     
  257,20200111,   75,   63,   84,     
  257,20200112,   80,   70,   97,     
  257,20200113,   81,   62,  111,     
  257,20200114,  107,   80,  132,     
  257,20200115,  100,   72,  127,     
  257,20200116,   84,   56,  100,     
  257,20200117,   86,   58,  101,     
  257,20200118,   65,   38,   79,     
  257,20200119,   65,   31,   88,     
  257,20200120,   63,    3,   81,     
  257,20200121,   51,   27,   65,     
  257,20200122,   72,   60,   83,     
  257,20200123,   61,   20,   74,     
  257,20200124,   39,   26,   51,     
  257,20200125,   34,   22,   42,     
  257,20200126,   58,   13,   91,     
  257,20200127,   82,   55,   93,     
  257,20200128,   60,   38,   75,     
  257,20200129,   68,   57,   81,     
  257,20200130,   85,   71,   96,     
  257,20200131,   90,   79,  104,     
  257,20200201,   92,   84,  104,     
  257,20200202,   82,   70,   97,     
  257,20200203,   86,   69,   95,     
  257,20200204,   63,   29,   80,     
  257,20200205,   57,   -2,   80,     
  257,20200206,   69,   51,   88,     
  257,20200207,   57,   31,   86,     
  257,20200208,   75,   49,   99,     
  257,20200209,   96,   76,  116,     
  257,20200210,   77,   43,   97,     
  257,20200211,   63,   59,   72,     
  257,20200212,   62,   55,   71,     
  257,20200213,   60,   39,   90,     
  257,20200214,   78,   61,   95,     
  257,20200215,  110,   90,  134,     
  257,20200216,  106,   79,  137,     
  257,20200217,   80,   66,   88,     
  257,20200218,   76,   57,   84,     
  257,20200219,   67,   60,   77,     
  257,20200220,   80,   47,  101,     
  257,20200221,   77,   62,   90,     
  257,20200222,   89,   78,   99,     
  257,20200223,   80,   66,  104,     
  257,20200224,   76,   46,   96,     
  257,20200225,   64,   33,   81,     
  257,20200226,   50,   25,   71,     
  257,20200227,   44,   24,   62,     
  257,20200228,   60,   25,   92,     
  257,20200229,   88,   59,  123,     
  257,20200301,   66,   51,   84,     
  257,20200302,   58,   45,   74,     
  257,20200303,   65,   46,   86,     
  257,20200304,   62,   12,   88,     
  257,20200305,   56,   38,   68,     
  257,20200306,   65,   52,   85,     
  257,20200307,   77,   55,   95,     
  257,20200308,   92,   80,  110,     
  257,20200309,   78,   67,   90,     
  257,20200310,   92,   68,  101,     
  257,20200311,   95,   87,  109,     
  257,20200312,   83,   70,   98,     
  257,20200313,   64,   18,   89,     
  257,20200314,   73,   13,  115,     
  257,20200315,  101,   89,  122,     
  257,20200316,   79,   47,  107,     
  257,20200317,   88,   65,  104,     
  257,20200318,   92,   83,  106,     
  257,20200319,   78,   64,   92,     
  257,20200320,   67,   38,   88,     
  257,20200321,   50,   16,   86,     
  257,20200322,   48,    9,   96,     
  257,20200323,   57,   12,  107,     
  257,20200324,   70,   23,  119,     
  257,20200325,   70,   12,  112,     
  257,20200326,   62,   20,  107,     
  257,20200327,   80,   32,  137,     
  257,20200328,   74,   45,  112,     
  257,20200329,   42,  -25,   74,     
  257,20200330,   46,  -34,   94,     
  257,20200331,   37,  -25,   91,     
  257,20200401,   44,  -41,   92,     
  257,20200402,   80,   55,  103,     
  257,20200403,   59,   -1,   91,     
  257,20200404,  102,   38,  149,     
  257,20200405,  137,   32,  204,     
  257,20200406,  124,   72,  193,     
  257,20200407,  115,   11,  184,     
  257,20200408,  122,   65,  191,     
  257,20200409,  111,   35,  176,     
  257,20200410,  107,   55,  164,     
  257,20200411,  109,   35,  196,     
  257,20200412,  118,   30,  177,     
  257,20200413,   72,   49,   97,     
  257,20200414,   53,  -10,   96,     
  257,20200415,   58,  -22,  110,     
  257,20200416,  117,   40,  189,     
  257,20200417,   91,   54,  142,     
  257,20200418,  109,   49,  170,     
  257,20200419,  115,   65,  171,     
  257,20200420,  123,   62,  177,     
  257,20200421,  134,   84,  186,     
  257,20200422,  145,   89,  211,     
  257,20200423,  145,   80,  227,     
  257,20200424,   93,   42,  137,     
  257,20200425,   80,   17,  117,     
  257,20200426,   62,  -16,  120,     
  257,20200427,  104,    9,  156,     
  257,20200428,   77,   59,   91,     
  257,20200429,   99,   67,  131,     
  257,20200430,  112,   76,  158,     
  257,20200501,  105,   75,  125,     
  257,20200502,  105,   81,  131,     
  257,20200503,  113,   85,  141,     
  257,20200504,   98,    4,  152,     
  257,20200505,   82,    8,  136,     
  257,20200506,   93,   18,  145,     
  257,20200507,  101,    9,  166,     
  257,20200508,  121,   31,  184,     
  257,20200509,  172,   82,  238,     
  257,20200510,  121,   65,  202,     
  257,20200511,   78,   40,  118,     
  257,20200512,   88,   45,  127,     
  257,20200513,   82,   32,  117,     
  257,20200514,   70,   18,  119,     
  257,20200515,   91,    4,  134,     
  257,20200516,  113,   94,  133,     
  257,20200517,  127,   47,  156,     
  257,20200518,  135,  117,  161,     
  257,20200519,  137,   88,  170,     
  257,20200520,  164,   89,  217,     
  257,20200521,  187,  126,  262,     
  257,20200522,  173,  134,  231,     
  257,20200523,  142,  129,  161,     
